dataset_type,tier,match_id,patch,duration_min,role,champion,win,kills,deaths,assists,kda,player_damage,dpm,total_gold,gpm,cs_total,cspm,teamkills,kp,aggression_index,damage_share,team_damage,rce,vision_score,vspm,wards_placed,wards_killed,vision_efficiency,team_dragons,team_barons,team_towers,gold_diff_10,xp_diff_10,cs_diff_10,lane_pressure_index
pro,PRO,LOLTMNT02_337145,15.23,30.283333333333335,JUNGLE,Wukong,False,5,5,3,1.6,12076.0,398.7672,11363.0,243.7314,205.99934666666667,6.8024,9.0,0.8888888888888888,1.3333333333333333,0.157449,76697.85136774447,1.6360928464695152,44.0,1.4529444138690149,9.0,12.0,0.6934507429829389,,0.0,,110.0,-187.0,2.0,99.66666666666667
pro,PRO,LOLTMNT02_337145,15.23,30.283333333333335,MIDDLE,Taliyah,False,3,5,3,1.2,19109.0,631.0072,11900.0,261.464,228.99953833333333,7.5619,9.0,0.6666666666666666,1.0,0.249146,76698.0003692614,2.413361686503687,28.0,0.9246009906439185,9.0,3.0,0.39625756741882223,,0.0,,-287.0,-417.0,-13.0,239.0
pro,PRO,LOLTMNT02_337145,15.23,30.283333333333335,BOTTOM,Corki,False,1,4,3,1.0,17763.0,586.5603,12292.0,274.4084,301.0011916666667,9.9395,9.0,0.4444444444444444,0.8,0.231597,76697.88468762548,2.1375449876898815,21.0,0.6934507429829389,10.0,7.0,0.5613648871766648,,0.0,,255.0,511.0,15.0,260.3333333333333
pro,PRO,LOLTMNT02_337145,15.23,30.283333333333335,UTILITY,Rakan,False,0,5,8,1.6,8859.0,292.5371,6780.0,92.3941,35.00147666666667,1.1558,9.0,0.8888888888888888,1.3333333333333333,0.115505,76697.97844249167,3.1661881007553516,116.0,3.830489818381948,64.0,14.0,2.575674188222344,,0.0,,-91.0,77.0,4.0,57.333333333333336
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,TOP,Rumble,False,0,4,2,0.5,24090.0,860.8696,9776.0,217.0935,241.00086166666665,8.6123,4.0,0.5,0.4,0.304147,79205.121207837,3.9654324058527775,39.0,1.3936867182846933,12.0,8.0,0.714711137581894,,0.0,,-268.0,-564.0,1.0,277.6666666666667
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,JUNGLE,Qiyana,False,2,6,1,0.5,14621.0,522.4896,9925.0,222.4181,213.00073833333335,7.6117,4.0,0.75,0.42857142857142855,0.184597,79204.97082834499,2.3491325571075374,56.0,2.001191185229303,7.0,22.0,1.0363311494937462,,0.0,,6.0,-343.0,0.0,116.33333333333333
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,MIDDLE,Ryze,False,2,5,0,0.4,12023.0,429.6486,9801.0,217.9869,236.00024000000002,8.4336,4.0,0.5,0.3333333333333333,0.151796,79204.98563862026,1.9709835774535076,25.0,0.8933889219773674,13.0,5.0,0.6432400238237046,,0.0,,-277.0,-145.0,-5.0,142.33333333333334
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,BOTTOM,Ezreal,False,0,4,2,0.5,20399.0,728.9696,9430.0,204.729,236.99924500000003,8.4693,4.0,0.5,0.4,0.257547,79204.9606479594,3.5606562822072103,20.0,0.714711137581894,6.0,8.0,0.5002977963073257,,0.0,,-21.0,-619.0,-7.0,215.66666666666666
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,UTILITY,Leona,False,0,9,2,0.2222222222222222,8072.0,288.4574,6050.0,83.9428,33.000745,1.1793,4.0,0.5,0.2,0.101913,79204.81194744537,3.436356661917401,113.0,4.038117927337701,48.0,19.0,2.394282310899345,,0.0,,-33.0,183.0,0.0,72.0
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,TOP,K'Sante,True,2,1,12,14.0,11780.0,420.9649,11772.0,288.4217,224.00098666666665,8.0048,28.0,0.5,7.0,0.126646,93015.17616032089,1.4595465597768824,30.0,1.0720667063728408,11.0,4.0,0.5360333531864204,,0.0,,268.0,564.0,-1.0,277.6666666666667
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,JUNGLE,Aatrox,True,11,0,9,20.0,18639.0,666.075,13737.0,358.642,210.99993,7.5402,28.0,0.7142857142857143,20.0,0.200387,93015.01594414806,1.8572141578510049,54.0,1.9297200714711138,12.0,13.0,0.8933889219773674,,1.0,,-6.0,343.0,0.0,116.33333333333333
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,MIDDLE,Aurora,True,9,0,13,22.0,30852.0,1102.5134,14129.0,372.6504,255.00092333333336,9.1126,28.0,0.7857142857142857,22.0,0.331688,93015.12264537759,2.958572968122401,30.0,1.0720667063728408,14.0,5.0,0.6789755807027993,,0.0,,277.0,145.0,5.0,142.33333333333334
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,BOTTOM,Ashe,True,5,1,17,22.0,23061.0,824.0977,14148.0,373.3294,273.99880833333333,9.7915,28.0,0.7857142857142857,11.0,0.247928,93014.90755380594,2.2074278104001452,49.0,1.7510422870756401,12.0,16.0,1.0005955926146515,,0.0,,21.0,619.0,7.0,215.66666666666666
pro,PRO,LOLTMNT02_338071,15.23,27.983333333333334,UTILITY,Braum,True,1,2,25,13.0,8683.0,310.2918,8215.0,161.3103,22.000496666666667,0.7862,28.0,0.9285714285714286,8.666666666666666,0.0933505,93015.03473468272,1.92357090650752,97.0,3.4663490172721856,55.0,7.0,2.215604526503871,,0.0,,33.0,-183.0,0.0,72.0
pro,PRO,LOLTMNT02_338092,15.23,30.6,TOP,Ornn,True,0,3,15,5.0,14821.0,484.3464,10485.0,211.2418,166.99949999999998,5.4575,28.0,0.5357142857142857,3.75,0.164839,89911.97471472163,2.2928530243540814,37.0,1.2091503267973855,13.0,3.0,0.5228758169934641,,0.0,,-719.0,106.0,-3.0,276.0
pro,PRO,LOLTMNT02_338092,15.23,30.6,JUNGLE,Pantheon,True,6,1,11,17.0,18896.0,617.5163,14656.0,347.549,247.00014,8.0719,28.0,0.6071428571428571,8.5,0.210161,89912.0198324142,1.7767747857136693,53.0,1.7320261437908495,11.0,10.0,0.6862745098039216,,1.0,,20.0,-330.0,-6.0,118.66666666666667
pro,PRO,LOLTMNT02_338092,15.23,30.6,MIDDLE,Azir,True,12,2,8,10.0,26497.0,865.915,16152.0,396.4379,257.00022,8.3987,28.0,0.7142857142857143,6.666666666666667,0.294699,89912.07978310072,2.1842386916084457,50.0,1.6339869281045751,18.0,16.0,1.1111111111111112,,0.0,,1356.0,800.0,20.0,725.3333333333334
pro,PRO,LOLTMNT02_338092,15.23,30.6,BOTTOM,Varus,True,8,5,6,2.8,26440.0,864.0523,16416.0,405.0654,268.00092,8.7582,28.0,0.5,2.3333333333333335,0.294065,89912.0942648734,2.1331180100793596,33.0,1.0784313725490196,16.0,6.0,0.7189542483660131,,0.0,,659.0,740.0,28.0,475.6666666666667
pro,PRO,LOLTMNT02_338092,15.23,30.6,UTILITY,Alistar,True,2,4,14,4.0,3258.0,106.4706,8581.0,149.0196,26.00082,0.8497,28.0,0.5714285714285714,3.2,0.0362354,89912.07493224858,0.714473800761779,107.0,3.496732026143791,66.0,6.0,2.3529411764705883,,0.0,,439.0,519.0,9.0,322.3333333333333
pro,PRO,LOLTMNT02_338092,15.23,30.6,TOP,Rumble,False,4,5,9,2.6,19479.0,636.5686,11986.0,260.2941,229.99878,7.5163,15.0,0.8666666666666667,2.1666666666666665,0.213745,91131.95630307142,2.445574448287533,24.0,0.7843137254901961,6.0,7.0,0.42483660130718953,,0.0,,719.0,-106.0,3.0,276.0
pro,PRO,LOLTMNT02_338092,15.23,30.6,JUNGLE,Qiyana,False,4,6,5,1.5,18929.0,618.5948,12914.0,290.6209,220.99932,7.2222,15.0,0.6,1.2857142857142858,0.20771,91131.86654470174,2.128528264828854,55.0,1.7973856209150325,8.0,16.0,0.7843137254901961,,0.0,,-20.0,330.0,6.0,118.66666666666667
pro,PRO,LOLTMNT02_338092,15.23,30.6,MIDDLE,Taliyah,False,1,7,7,1.1428571428571428,15311.0,500.3595,10406.0,208.6601,204.99858,6.6993,15.0,0.5333333333333333,1.0,0.168009,91132.0226892607,2.3979644407339977,42.0,1.3725490196078431,22.0,8.0,0.9803921568627451,,0.0,,-1356.0,-800.0,-20.0,725.3333333333334
pro,PRO,LOLTMNT02_338092,15.23,30.6,BOTTOM,Corki,False,4,5,5,1.8,26122.0,853.6601,12774.0,286.0458,257.00022,8.3987,15.0,0.6,1.5,0.286639,91132.05111656126,2.984347611466416,29.0,0.9477124183006536,10.0,9.0,0.6209150326797386,,0.0,,-659.0,-740.0,-28.0,475.6666666666667
pro,PRO,LOLTMNT02_338092,15.23,30.6,UTILITY,Poppy,False,2,5,7,1.8,11291.0,368.9869,7362.0,109.183,23.99958,0.7843,15.0,0.6,1.5,0.123897,91132.15009241548,3.3795270325966493,105.0,3.4313725490196076,56.0,8.0,2.0915032679738563,,0.0,,-439.0,-519.0,-9.0,322.3333333333333
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,TOP,Rumble,True,7,4,6,3.25,24340.0,926.6497,12627.0,347.8173,195.99924,7.4619,31.0,0.41935483870967744,2.6,0.246396,98784.07116998652,2.6641851914784,16.0,0.6091370558375635,7.0,1.0,0.30456852791878175,,0.0,,-180.0,-408.0,-11.0,199.66666666666666
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,JUNGLE,Aatrox,True,9,1,14,23.0,19308.0,735.0761,14031.0,401.269,192.99958666666666,7.3477,31.0,0.7419354838709677,11.5,0.195457,98783.87573737446,1.8318786150936155,33.0,1.2563451776649746,8.0,5.0,0.49492385786802034,,0.0,,1372.0,518.0,8.0,632.6666666666666
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,MIDDLE,Ryze,True,7,0,6,13.0,19396.0,738.4264,13943.0,397.9188,294.0001733333333,11.1929,31.0,0.41935483870967744,13.0,0.196348,98783.7920426997,1.8557213180176457,30.0,1.1421319796954315,17.0,7.0,0.9137055837563453,,0.0,,414.0,62.0,-3.0,159.66666666666666
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,BOTTOM,Ezreal,True,8,3,6,4.666666666666667,29161.0,1110.1904,12832.0,355.6218,233.0010933333333,8.8706,31.0,0.45161290322580644,3.5,0.2952,98783.87533875338,3.1218288642597276,25.0,0.9517766497461929,11.0,4.0,0.5710659898477157,,0.0,,531.0,384.0,8.0,307.6666666666667
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,UTILITY,Rakan,True,0,2,23,11.5,6579.0,250.4695,8300.0,183.0838,23.99985333333333,0.9137,31.0,0.7419354838709677,7.666666666666667,0.0665999,98783.93210800616,1.368059325838769,108.0,4.111675126903553,57.0,13.0,2.66497461928934,,0.0,,204.0,212.0,-4.0,140.0
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,TOP,K'Sante,False,3,4,1,1.0,14086.0,536.269,10358.0,261.434,229.00067999999996,8.7183,10.0,0.4,0.8,0.21484,65565.07168125117,2.0512595913308904,24.0,0.9137055837563453,11.0,3.0,0.5329949238578681,,0.0,,180.0,408.0,11.0,199.66666666666666
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,JUNGLE,Wukong,False,3,6,1,0.6666666666666666,11906.0,453.2741,10015.0,248.3756,153.99884,5.8629,10.0,0.4,0.5714285714285714,0.181591,65564.923371753,1.824954222556483,39.0,1.484771573604061,12.0,8.0,0.7614213197969544,,0.0,,-1372.0,-518.0,-8.0,632.6666666666666
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,MIDDLE,Mel,False,1,8,2,0.375,17298.0,658.5533,9783.0,239.5431,225.00026666666668,8.566,10.0,0.3,0.3333333333333333,0.26383,65564.94712504264,2.749205884035065,19.0,0.7233502538071066,11.0,4.0,0.5710659898477157,,0.0,,-414.0,-62.0,3.0,159.66666666666666
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,BOTTOM,Varus,False,1,8,2,0.375,12933.0,492.3731,8136.0,176.8401,202.99930666666666,7.7284,10.0,0.3,0.3333333333333333,0.197255,65564.87794986185,2.784284220603811,19.0,0.7233502538071066,9.0,5.0,0.5329949238578681,,0.0,,-531.0,-384.0,-8.0,307.6666666666667
pro,PRO,LOLTMNT02_338099,15.23,26.266666666666666,UTILITY,Seraphine,False,2,5,4,1.2,9342.0,355.6599,7147.0,139.1878,33.99957333333333,1.2944,10.0,0.6,1.0,0.142485,65564.79629434677,2.5552519689225632,65.0,2.474619289340102,38.0,4.0,1.598984771573604,,0.0,,-204.0,-212.0,4.0,140.0
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,TOP,Rumble,False,1,5,1,0.4,15032.0,568.6759,9668.0,232.9256,225.99971333333332,8.5498,6.0,0.3333333333333333,0.3333333333333333,0.248648,60454.94031723561,2.4414486857606033,23.0,0.8701134930643127,15.0,2.0,0.6431273644388399,,0.0,,540.0,852.0,18.0,470.0
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,JUNGLE,Lee Sin,False,2,3,2,1.3333333333333333,6148.0,232.5851,8510.0,189.1173,173.00088000000002,6.5448,6.0,0.6666666666666666,1.0,0.101695,60455.28295393087,1.2298457095146769,35.0,1.3240857503152585,17.0,4.0,0.7944514501891551,,0.0,,11.0,-128.0,0.0,46.333333333333336
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,MIDDLE,Ryze,False,0,1,1,1.0,14124.0,534.3253,9291.0,218.6633,257.9999066666667,9.7604,6.0,0.16666666666666666,0.5,0.233628,60455.08243874878,2.4435984456468005,21.0,0.7944514501891551,8.0,7.0,0.5674653215636822,,0.0,,-94.0,-440.0,-7.0,180.33333333333334
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,BOTTOM,Ezreal,False,2,5,3,1.0,18064.0,683.3796,9964.0,244.1236,221.00117,8.3607,6.0,0.8333333333333334,0.8333333333333334,0.298801,60454.95162332121,2.799318050364651,18.0,0.6809583858764187,11.0,5.0,0.605296343001261,,0.0,,110.0,-684.0,-1.0,265.0
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,UTILITY,Leona,False,1,5,2,0.6,7087.0,268.1084,6027.0,95.1828,25.999826666666667,0.9836,6.0,0.5,0.5,0.117228,60454.84014058075,2.816773618763054,80.0,3.0264817150063053,35.0,14.0,1.853720050441362,,0.0,,452.0,497.0,-3.0,317.3333333333333
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,TOP,K'Sante,True,2,0,2,4.0,8124.0,307.3392,10486.0,263.8714,257.00072666666665,9.7226,19.0,0.21052631578947367,4.0,0.104111,78032.1003544294,1.1647310015409023,21.0,0.7944514501891551,9.0,3.0,0.45397225725094575,,0.0,,-540.0,-852.0,-18.0,470.0
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,JUNGLE,Qiyana,True,3,1,8,11.0,14354.0,543.0265,11424.0,299.3569,197.99888333333334,7.4905,19.0,0.5789473684210527,5.5,0.18395,78032.073933134,1.8139768951375435,37.0,1.399747793190416,8.0,10.0,0.6809583858764187,,0.0,,-11.0,128.0,0.0,46.333333333333336
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,MIDDLE,Malzahar,True,5,0,10,15.0,20024.0,757.5284,12735.0,348.9533,257.9999066666667,9.7604,19.0,0.7894736842105263,15.0,0.256613,78031.90017653043,2.170858965941861,39.0,1.4754098360655739,14.0,7.0,0.7944514501891551,,0.0,,94.0,440.0,7.0,180.33333333333334
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,BOTTOM,Yunara,True,9,2,8,8.5,30279.0,1145.4855,13761.0,387.768,261.00009,9.8739,19.0,0.8947368421052632,5.666666666666667,0.388033,78032.02304958599,2.9540485548059667,27.0,1.021437578814628,11.0,7.0,0.6809583858764187,,0.0,,-110.0,684.0,1.0,265.0
pro,PRO,LOLTMNT02_337177,15.23,26.433333333333334,UTILITY,Rakan,True,0,3,15,5.0,5251.0,198.6507,6819.0,125.145,28.000829999999997,1.0593,19.0,0.7894736842105263,3.75,0.0672929,78032.00634836662,1.587364257461345,104.0,3.9344262295081966,47.0,13.0,2.269861286254729,,0.0,,-452.0,-497.0,3.0,317.3333333333333
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,TOP,Rek'Sai,True,6,2,15,10.5,26631.0,885.7317,15195.0,373.8027,250.99954000000002,8.3481,35.0,0.6,7.0,0.205307,129713.06385072113,2.369516592576779,33.0,1.0975609756097562,10.0,5.0,0.49889135254988914,,0.0,,779.0,-283.0,11.0,357.6666666666667
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,JUNGLE,Qiyana,True,10,6,17,4.5,33651.0,1119.2129,16195.0,407.0621,225.00089333333332,7.4834,35.0,0.7714285714285715,3.857142857142857,0.259427,129712.79011051277,2.749489328532428,63.0,2.0953436807095343,6.0,22.0,0.9312638580931264,,0.0,,258.0,212.0,-7.0,159.0
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,MIDDLE,Azir,True,7,3,12,6.333333333333333,30310.0,1008.0931,15738.0,391.8625,250.99954000000002,8.3481,35.0,0.5428571428571428,4.75,0.23367,129712.84289810417,2.572568439184663,47.0,1.5631929046563193,13.0,13.0,0.8647450110864745,,1.0,,-207.0,-721.0,-14.0,314.0
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,BOTTOM,Varus,True,9,3,11,6.666666666666667,29325.0,975.3326,14356.0,345.898,245.00124,8.1486,35.0,0.5714285714285714,5.0,0.226076,129713.01686158637,2.8197115912783532,29.0,0.9645232815964523,15.0,4.0,0.6319290465631929,,0.0,,-411.0,26.0,8.0,148.33333333333334
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,UTILITY,Alistar,True,3,1,25,28.0,9796.0,325.8093,10501.0,217.6829,42.00012666666667,1.3969,35.0,0.8,14.0,0.0755206,129712.95249243254,1.496715176065736,113.0,3.7583148558758315,56.0,11.0,2.2283813747228383,,0.0,,-150.0,175.0,5.0,110.0
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,TOP,Sion,False,3,7,4,1.0,20791.0,691.4967,11486.0,250.4435,217.00015333333332,7.2173,15.0,0.4666666666666667,0.875,0.207383,100254.11919009754,2.7610886287725576,35.0,1.164079822616408,9.0,10.0,0.6319290465631929,,0.0,,-779.0,283.0,-11.0,357.6666666666667
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,JUNGLE,Ambessa,False,0,8,5,0.625,7462.0,248.1818,9654.0,189.5122,200.00046,6.6519,15.0,0.3333333333333333,0.5555555555555556,0.0744309,100254.06114933449,1.3095821799335345,41.0,1.3636363636363638,8.0,9.0,0.565410199556541,,0.0,,-258.0,-212.0,7.0,159.0
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,MIDDLE,Taliyah,False,4,6,9,2.1666666666666665,22510.0,748.6696,12551.0,285.8647,275.99997333333334,9.1796,15.0,0.8666666666666667,1.8571428571428572,0.22453,100253.86362624148,2.6189648459568455,32.0,1.06430155210643,17.0,4.0,0.6984478935698448,,0.0,,207.0,721.0,14.0,314.0
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,BOTTOM,Lucian,False,7,6,4,1.8333333333333333,40362.0,1342.4169,15555.0,385.7761,245.99945333333335,8.1818,15.0,0.7333333333333333,1.5714285714285714,0.402597,100254.10025410025,3.4797824437542917,27.0,0.8980044345898005,13.0,6.0,0.6319290465631929,,0.0,,411.0,-26.0,-8.0,148.33333333333334
pro,PRO,LOLTMNT02_337190,15.23,30.066666666666666,UTILITY,Braum,False,1,8,8,1.125,9129.0,303.6253,7376.0,113.7472,23.001,0.765,15.0,0.6,1.0,0.0910587,100254.01197249685,2.669299112417712,114.0,3.7915742793791574,66.0,15.0,2.694013303769401,,0.0,,150.0,-175.0,-5.0,110.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,TOP,K'Sante,False,1,4,2,0.75,9127.0,337.8285,8550.0,183.8865,206.99899833333333,7.6619,8.0,0.375,0.6,0.18059,50539.8970042638,1.8371577032571722,21.0,0.7772979642196175,10.0,2.0,0.4441702652683529,,0.0,,-209.0,172.0,-7.0,129.33333333333334
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,JUNGLE,Qiyana,False,3,5,3,1.2,11811.0,437.1746,10804.0,267.3165,183.00009333333333,6.7736,8.0,0.75,1.0,0.233696,50540.01780090374,1.6354194372588298,48.0,1.7766810610734116,10.0,16.0,0.9623689080814313,,0.0,,-193.0,-219.0,-8.0,140.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,MIDDLE,Cassiopeia,False,2,5,5,1.4,13318.0,492.955,8880.0,196.1012,202.000915,7.4769,8.0,0.875,1.1666666666666667,0.263514,50540.00925947008,2.5137786000289646,29.0,1.0734114743985195,14.0,4.0,0.6662553979025293,,0.0,,3.0,109.0,8.0,40.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,BOTTOM,Yunara,False,1,5,2,0.6,12546.0,464.38,9410.0,215.7187,223.00097000000002,8.2542,8.0,0.375,0.5,0.248239,50540.00378667333,2.1527109147236656,15.0,0.5552128315854411,8.0,4.0,0.4441702652683529,,0.0,,-827.0,79.0,-12.0,306.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,UTILITY,Alistar,False,1,5,4,1.0,3738.0,138.359,6217.0,97.5324,28.999689999999998,1.0734,8.0,0.625,0.8333333333333334,0.0739612,50540.01287161376,1.418595256550644,80.0,2.961135101789019,39.0,11.0,1.850709438618137,,0.0,,-89.0,44.0,8.0,47.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,TOP,Rumble,True,3,1,12,15.0,26957.0,997.7915,12803.0,341.3078,228.99867,8.4762,24.0,0.625,7.5,0.300812,89614.11113918327,2.9234359718705525,33.0,1.2214682294879704,13.0,5.0,0.6662553979025293,,0.0,,209.0,-172.0,7.0,129.33333333333334
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,JUNGLE,Xin Zhao,True,3,2,14,8.5,14235.0,526.897,11692.0,300.1851,189.000495,6.9957,24.0,0.7083333333333334,5.666666666666667,0.158848,89613.9705882353,1.7552403500373606,52.0,1.9247378161628625,8.0,16.0,0.8883405305367058,,1.0,,193.0,219.0,8.0,140.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,MIDDLE,Taliyah,True,4,3,11,5.0,14449.0,534.818,11964.0,310.2529,224.00058666666666,8.2912,24.0,0.625,3.75,0.161236,89613.98198913394,1.7238130570254138,19.0,0.703269586674892,9.0,3.0,0.4441702652683529,,0.0,,-3.0,-109.0,-8.0,40.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,BOTTOM,Kai'Sa,True,12,0,7,19.0,26373.0,976.1752,17913.0,530.4503,283.99920000000003,10.512,24.0,0.7916666666666666,19.0,0.294296,89613.85815641395,1.8402764594534118,32.0,1.1844540407156077,12.0,13.0,0.9253547193090685,,0.0,,827.0,-79.0,12.0,306.0
pro,PRO,LOLTMNT02_338157,15.23,27.016666666666666,UTILITY,Rakan,True,2,2,19,10.5,7600.0,281.3078,8421.0,179.1117,16.998886666666664,0.6292,24.0,0.875,7.0,0.0848082,89613.97600703705,1.5705718833554703,95.0,3.5163479333744605,44.0,9.0,1.9617520049352253,,0.0,,89.0,-44.0,-8.0,47.0
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,TOP,Sion,True,2,7,5,1.0,25787.0,507.4516,17446.0,215.4805,316.99944833333336,6.2381,20.0,0.35,0.875,0.156476,164798.43554283085,2.3549769004619905,49.0,0.9642505739586749,17.0,7.0,0.47228599540833055,,0.0,,-40.0,265.0,-4.0,103.0
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,JUNGLE,Qiyana,True,7,6,5,2.0,35568.0,699.9278,19886.0,263.4962,328.0012566666667,6.4546,20.0,0.6,1.7142857142857142,0.215828,164797.89461978985,2.656310793096827,70.0,1.3775008199409642,18.0,14.0,0.6297146605444408,,1.0,,-81.0,-108.0,6.0,65.0
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,MIDDLE,Taliyah,True,4,3,13,5.666666666666667,42142.0,829.2949,21352.0,292.345,375.99759833333337,7.3991,20.0,0.85,4.25,0.255719,164798.07914155774,2.836699447570507,57.0,1.1216792390947852,26.0,8.0,0.6690718268284683,,0.0,,-63.0,200.0,-5.0,89.33333333333333
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,BOTTOM,Corki,True,7,2,9,8.0,50779.0,999.2588,24244.0,349.2555,442.9993733333333,8.7176,20.0,0.8,5.333333333333333,0.308129,164797.86063629194,2.861111134971389,65.0,1.2791079042308953,23.0,20.0,0.8461790751065923,,0.0,,-235.0,-184.0,5.0,141.33333333333334
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,UTILITY,Bard,True,0,7,19,2.7142857142857144,10522.0,207.0581,12783.0,123.7193,45.99924666666667,0.9052,20.0,0.95,2.375,0.0638479,164797.90251519627,1.6736119586838916,207.0,4.073466710396851,109.0,20.0,2.538537225319777,,0.0,,-168.0,-163.0,-2.0,111.0
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,TOP,Ambessa,False,2,3,8,3.3333333333333335,34775.0,684.3227,19441.0,254.7393,374.00050333333337,7.3598,25.0,0.4,2.5,0.185865,187098.16264493045,2.6863648443722665,77.0,1.5152509019350606,18.0,18.0,0.7084289931124959,,0.0,,40.0,-265.0,4.0,103.0
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,JUNGLE,Pantheon,False,8,2,8,8.0,36061.0,709.6294,17949.0,225.3788,267.00093000000004,5.2542,25.0,0.64,5.333333333333333,0.192739,187097.57755306398,3.1486075886463145,72.0,1.4168579862249917,9.0,19.0,0.5510003279763857,,1.0,,81.0,108.0,-6.0,65.0
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,MIDDLE,Syndra,False,6,4,4,2.5,47232.0,929.4588,21051.0,286.4218,411.0001183333333,8.0879,25.0,0.4,2.0,0.252445,187098.17980154094,3.245070033077091,58.0,1.1413578222367988,19.0,13.0,0.6297146605444408,,0.0,,63.0,-200.0,5.0,89.33333333333333
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,BOTTOM,Yunara,False,8,4,10,4.5,56752.0,1116.799,21222.0,289.7868,412.0012066666667,8.1076,25.0,0.72,3.6,0.303328,187097.79512606817,3.8538642891946764,66.0,1.2987864873729091,17.0,23.0,0.7871433256805509,,0.0,,235.0,184.0,-5.0,141.33333333333334
pro,PRO,LOLTMNT02_337219,15.23,50.81666666666667,UTILITY,Amumu,False,1,7,15,2.2857142857142856,12278.0,241.6136,12177.0,111.794,39.997798333333336,0.7871,25.0,0.64,2.0,0.0656234,187097.8949582009,2.161239422509258,187.0,3.6798950475565757,86.0,23.0,2.144965562479501,,0.0,,168.0,163.0,2.0,111.0
pro,PRO,LOLTMNT02_337337,15.23,27.95,TOP,Sion,True,1,0,12,13.0,16058.0,574.5259,9833.0,219.5349,200.99963,7.1914,22.0,0.5909090909090909,13.0,0.158765,101143.19906780463,2.617013969077354,14.0,0.5008944543828265,7.0,2.0,0.3220035778175313,,0.0,,-215.0,1.0,-10.0,75.33333333333333
pro,PRO,LOLTMNT02_337337,15.23,27.95,JUNGLE,Qiyana,True,9,2,10,9.5,25315.0,905.7245,13867.0,363.864,223.999685,8.0143,22.0,0.8636363636363636,6.333333333333333,0.250289,101143.0786011371,2.4891841457247765,52.0,1.8604651162790697,9.0,14.0,0.8228980322003578,,0.0,,351.0,950.0,18.0,439.6666666666667
